Order,Group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,0.00775986,0.192690526,0.293680078,0.029656204,0.87589214,0.494375871,0.493822036,0.005183716,0.070102582,0.013380112,0.033462257,1.240147695,0.508458886,0.054661974,0.131331641,0.056838524,0.010968223,0.008542423,24.83170135,37.84605367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1,0.010424692,0.184224405,0.195141779,0.115786841,21.60025279,0.93752739,0.93752739,0.007638675,0.135347619,0.012778674,0.028004881,0.532517894,0.244960084,0.017723673,0.042203061,0.063680467,0.035348586,0.029600057,17.67192786,18.71918892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1,0.01269323,0.087061237,0.05765684,0.017805025,0.170438571,0.034055835,0.034055835,0.004056653,0.014406237,0.010377067,0.032091432,0.030111931,0.071869637,0.014190322,0.037824747,0.023477458,0.008995138,0.008249233,6.858871777,4.542330045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1,0.153556668,1.556536524,0.006001298,0.005347267,0.482549547,0.241889836,0.241889836,0.004056653,2.740759812,0.172390971,0.027435402,0.237303006,0.68892059,0.01255887,0.115381897,0.102509053,0.005407214,0.005377241,10.13656095,0.039081976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1,0.020734017,1.517637751,0.049409046,0.013914348,0.14935698,0.225892299,0.226034139,0.007648701,0.23074999,0.017991517,0.050279548,0.020903582,0.422094433,0.01627914,0.102487206,0.041735163,0.008021534,0.006038735,73.1955487,2.382994381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,0.005767257,0.085313623,0.37513798,0.054778673,0.094255436,0.025488425,0.025488425,0.004056653,0.011495898,0.004302583,0.039824293,0.047581727,0.218113355,0.022248337,0.086642217,0.027286817,0.019171781,0.018905547,14.79275555,65.04617013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1,0.021474464,0.136754443,0.010050226,0.006923434,0.945608888,0.233924402,0.234288224,0.007018183,0.057124769,0.021632181,0.029322706,0.026273144,0.073761598,0.012762027,0.02971458,0.032639966,0.005729045,0.005644744,6.368235454,0.468008235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,0.004156771,0.065402328,0.022959064,0.026437121,0.256960284,0.021156504,0.021156504,0.004056653,0.005960759,0.004337847,0.027778883,0.033067574,0.067204443,0.017671605,0.032579185,0.042790265,0.012193136,0.012995571,15.73392617,5.52329296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1,0.013188674,0.054813157,0.174887583,0.00970883,15.44978913,0.024165475,0.028892007,0.004056653,0.122059185,0.00589724,0.028063161,0.158758008,0.110382434,0.021901946,0.088513772,0.178029129,0.006505741,0.007242329,4.156077935,13.26043718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1,0.014205202,0.061410503,0.027178126,0.050306679,28.17369845,0.497756045,0.495207151,0.004056653,0.018613244,0.009369578,0.039199856,0.305301736,0.380150586,0.019520187,0.130413968,0.050447179,0.018055665,0.012154604,4.323099594,1.913251638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1,0.029191317,0.546158029,0.208492622,0.034290819,0.690046881,0.134668687,0.134668687,0.014110519,0.192702816,0.01957943,0.038076676,0.164157121,0.495505946,0.016881096,0.077732247,0.062232359,0.013863535,0.008013498,18.70960563,7.142282138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1,0.004501256,0.150294156,0.09245907,0.028952552,0.277317109,0.01371902,0.01371902,0.006025606,0.014836709,0.004056653,0.033118261,0.111889519,0.070396503,0.013950739,0.04924966,0.08614097,0.012533401,0.009008909,33.38938199,20.54072685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1,0.004949686,0.103109837,0.054487344,0.034270846,0.399515702,0.021457933,0.021457933,0.004056653,0.09870441,0.008954573,0.031920683,0.235360442,0.403936344,0.017459282,0.04620831,0.043966548,0.013997771,0.008894648,20.83159154,11.00824254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1,0.017406418,0.09711071,0.089978662,0.035522427,0.334879891,0.106001491,0.106001491,0.004527821,0.162843599,0.017330456,0.028997105,0.086139789,0.119162017,0.01681926,0.048175786,0.081696648,0.014677964,0.013697565,5.579017464,5.169280779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1,0.02048496,0.502296708,0.131935242,0.025856612,0.488441606,0.32539616,0.325775822,0.004056653,0.076171308,0.0138153,0.037590164,0.065609857,0.936442002,0.019027573,0.118030763,0.040620628,0.012114539,0.013800831,24.52026794,6.440590658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,0.15909773,0.899854421,0.213600171,0.299317437,1.251052305,0.880880387,0.880880387,0.005794782,0.498228245,0.119835499,0.037800873,0.207837112,0.819868899,0.020319101,0.106815727,0.212694114,0.028693789,0.023026141,5.655985293,1.342572084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,0.012779838,0.118223328,0.021803789,0.038950401,0.213395428,0.558672573,0.558672573,0.004056653,0.113202677,0.012196006,0.029481299,0.15827797,0.142909957,0.014667884,0.076479499,0.035251934,0.014259254,0.012016189,9.250768906,1.706108403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1,0.012741541,0.225022092,0.094788832,0.036238582,0.329540231,0.080492208,0.080492208,0.010372935,0.046300379,0.013147324,0.027800651,0.09313517,0.059567044,0.015594979,0.054158845,0.15719088,0.014747248,0.010847604,17.66050841,7.439353843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1,0.137171508,0.487088179,0.232903931,0.037656698,1.966790441,0.391067835,0.38940883,0.012474984,1.37003125,0.089083937,0.051537984,0.075220653,0.59359415,0.015853116,0.057277415,0.048289122,0.015486642,0.00808944,3.550942802,1.697903117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1,0.01405307,0.089400765,0.047436404,0.017078372,0.144091423,0.05548996,0.054413625,0.005897485,0.112931228,0.01404841,0.028082309,0.061725156,0.075786209,0.014312516,0.038653632,0.025963511,0.008521258,0.007438237,6.361653717,3.375518944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,0.006488583,0.668661779,0.282663008,0.055945068,0.163923749,0.032074038,0.032074038,0.004980787,0.030803157,0.006485867,0.034381345,0.106720061,0.162914836,0.016308591,0.07141157,0.030852864,0.018926969,0.009312343,103.0520499,43.56313358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1,0.025131247,0.376406765,1.228221541,0.103261009,0.253479276,0.099225069,0.099225069,0.005561981,0.082957049,0.021467503,0.03794059,0.224531055,0.551930134,0.037465563,0.054735316,0.209976822,0.030625187,0.025415883,14.97763979,48.87228799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1,0.049945039,0.961475946,0.068321558,0.035730064,0.544521432,0.408988357,0.407293467,0.007655742,0.180916409,0.046459942,0.0446966,0.133885634,0.512825528,0.014809764,0.086721464,0.091138027,0.013995311,0.00977122,19.25067965,1.367934821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1,0.005405155,2.1365217,0.036497199,0.008848011,0.041732158,0.279952777,0.28059702,0.004506154,0.270312552,0.006563017,0.032662705,0.111405597,0.073703702,0.012588522,0.039666266,0.034620311,0.006220479,0.005871913,395.2748256,6.752294615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1,0.038505571,0.37969136,0.139835397,0.152625868,0.386465242,0.06970374,0.068471276,0.008179529,0.356631435,0.038429152,0.029879048,0.088971885,0.375955728,0.020117735,0.096679486,0.140099425,0.048611448,0.034657299,9.860686393,3.631562742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,0.087785654,5.621492333,1.164553344,0.080654923,0.626165598,0.164215972,0.160663363,0.225988944,4.90023807,0.082570664,0.107229779,0.594312551,1.010067272,0.042350881,0.160846412,0.203174275,0.029378958,0.015024343,64.03657177,13.26587308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1,0.004675064,0.206779781,0.052649135,0.10347812,1.064625698,0.98423647,0.98423647,0.004211256,0.015114177,0.004056653,0.030797477,0.283327326,0.375010195,0.015853337,0.111510468,0.251484538,0.036350729,0.022121867,44.23036369,11.26169289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1,0.022680799,0.083209816,0.030452904,0.019119251,0.390091957,0.006960655,0.005840408,0.004983997,0.060758509,0.021676772,0.029190691,0.037502297,0.05192881,0.013735023,0.029693868,0.043734706,0.009131486,0.010962764,3.668733892,1.342673334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1,0.092905614,0.593294653,0.069772142,0.030897779,0.982451858,0.165045153,0.165045153,0.016661096,0.633329047,0.113082729,0.03655902,0.44949799,0.428318663,0.014095065,0.17975208,0.128528853,0.012371528,0.007983533,6.385993563,0.751000279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1,0.038709158,0.500563732,0.025432536,0.035666045,0.26318079,0.132495725,0.132609899,0.004720494,0.49465618,0.046339324,0.028511076,0.066116186,0.193644611,0.012662132,0.041603263,0.032609209,0.013149988,0.011125213,12.93140326,0.657015996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1,0.130218393,0.45238984,0.095097053,0.018687589,1.44865069,3.135452196,3.135452196,0.011300389,0.671075255,0.092462466,0.045208759,0.622143579,1.21050796,0.013996475,0.343703566,0.381567385,0.00984832,0.0075197,3.474085569,0.730288946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1,0.08263555,2.273768563,0.043217699,0.010672797,0.517320432,0.518495249,0.518495249,0.020338767,1.047406521,0.074151331,0.037345716,0.212827559,0.311463761,0.012612044,0.034499651,0.043662887,0.006990695,0.007406347,27.51562207,0.522991606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,0.094186252,1.508913341,0.400953601,0.116676338,0.766567087,1.241195339,1.241195339,0.009568175,0.680116655,0.095828387,0.051588725,0.058786246,0.65374764,0.018050959,0.128308543,0.055380113,0.035254961,0.016294238,16.02052645,4.257028945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1,0.138148481,1.710714267,0.263104948,0.072395759,2.168579496,1.436883287,1.436883287,0.039456896,1.19650419,0.149618551,0.080356992,0.362238357,4.296048486,0.028913385,0.792828913,1.372628364,0.024582526,0.008993789,12.38315655,1.90450844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1,0.024716448,0.363733386,0.027210298,0.071508682,1.154286136,0.656858054,0.656858054,0.010076726,0.030434312,0.021090987,0.032188562,0.083630444,0.450017678,0.014287065,0.149675975,0.182126665,0.028121282,0.015094284,14.71624831,1.100898398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1,0.008819575,0.105824182,0.181662289,0.016050805,0.02525673,0.085146197,0.085146197,0.004056653,0.038456426,0.007468473,0.029937589,0.033343506,0.044190177,0.013037509,0.0270972,0.021825097,0.008609679,0.009018503,11.99878475,20.59762392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1,0.046845639,0.169826663,0.062467513,0.067849158,0.65354968,0.025113492,0.028512492,0.004217514,0.130015347,0.052288036,0.030425036,0.055783456,0.136195104,0.014418626,0.047385863,0.036597284,0.014910708,0.013793511,3.625239545,1.333475524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1,0.017691238,1.830488716,0.128942824,0.053750043,0.949613323,0.139404754,0.139404754,0.018107561,1.0817035,0.018969723,0.036168115,0.085636887,0.364997999,0.013011563,0.122555701,0.05122344,0.01952132,0.009004444,103.4686615,7.288513331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,0.023590577,0.299038871,0.250472516,0.024066231,0.360684215,0.225561999,0.225561999,0.010025352,0.083857861,0.027858466,0.0374396,0.145228427,1.974338236,0.019907253,0.599474517,0.10927089,0.012064503,0.006284997,12.67619995,10.61748155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1,0.013077351,0.180028994,0.095797856,0.029884537,0.837900427,0.121896506,0.123497219,0.009432625,0.23278195,0.011698375,0.028634938,0.149661883,0.229753311,0.019448661,0.050978125,0.030161628,0.015312491,0.023104681,13.76647258,7.325478684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,0.004404971,0.314667874,0.182688012,0.097458763,0.597966818,0.117244458,0.11664539,0.004056653,0.061748672,0.004056653,0.031217454,0.092421308,0.426406647,0.019785886,0.05900768,0.041942032,0.032528017,0.017371294,71.43472091,41.4731475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1,0.057130514,1.279178908,0.28194105,0.235774507,1.231562701,0.412095512,0.412095512,0.023805067,1.633588798,0.04266599,0.045401048,0.101689077,1.152224882,0.015180982,0.521860494,0.141816293,0.047350817,0.016416164,22.39046734,4.935034367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,0.017316092,3.682772062,0.772072298,0.016984937,0.004086125,0.017398525,0.017398525,0.015279998,1.249938938,0.01400236,0.077674806,0.041038529,0.094070292,0.016736105,0.050927925,0.023901122,0.009199184,0.006633173,212.6791693,44.58698291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
